String Length (l),Initial Detectors (N),Matching Threshold (r),Repetition,Generation,Mean Pathogen Fitness,Mean Protein Score,Unique Detectors,Detector Shannon,Detector Hamming,Unique Pathogens,Pathogen Shannon,Pathogen Hamming,Active Detectors,Average Detector Coverage
10,2000,2,2,16,0.0,0.5071,144,4.925409977280293,4.071236618309155,623,6.317761692357899,5.000310310310311,2000,0.8609445000000001
10,2000,2,2,17,0.0,0.49920000000000003,144,4.925409977280293,4.071236618309155,655,6.383362845941347,5.0004524524524525,2000,0.8601125
10,2000,2,2,18,0.0,0.49960000000000004,144,4.925409977280293,4.071236618309155,645,6.354015897883946,4.999215215215215,2000,0.8585389999999999
10,2000,2,2,19,0.0,0.5071,144,4.925409977280293,4.071236618309155,642,6.344032063750135,4.998880880880881,2000,0.8621345
10,2000,2,2,20,0.0,0.49739999999999995,144,4.925409977280293,4.071236618309155,651,6.367033700343123,5.001005005005005,2000,0.8575205
10,2000,2,2,21,0.0,0.5,144,4.925409977280293,4.071236618309155,646,6.357215411214152,5.000252252252253,2000,0.8582435
10,2000,2,2,22,0.0,0.49839999999999995,144,4.925409977280293,4.071236618309155,634,6.342838416460612,5.000832832832833,2000,0.8589505
10,2000,2,2,23,0.0,0.5053,144,4.925409977280293,4.071236618309155,624,6.322191152045807,4.999429429429429,2000,0.8624674999999999
10,2000,2,2,24,0.0,0.5041,144,4.925409977280293,4.071236618309155,636,6.349724881134122,5.001647647647648,2000,0.8623265
10,2000,2,2,25,0.0,0.5077,144,4.925409977280293,4.071236618309155,628,6.323472414807219,4.9996456456456455,2000,0.860884
10,2000,2,2,26,0.0,0.4983,144,4.925409977280293,4.071236618309155,641,6.353309199670008,4.99992992992993,2000,0.8563035
10,2000,2,2,27,0.0,0.4935,144,4.925409977280293,4.071236618309155,645,6.363816281947584,5.000854854854855,2000,0.8564709999999999
10,2000,2,2,28,0.0,0.49760000000000004,144,4.925409977280293,4.071236618309155,637,6.3520192288446875,5.002638638638639,2000,0.857106
10,2000,2,2,29,0.0,0.5027,144,4.925409977280293,4.071236618309155,628,6.3330201273316415,4.999777777777778,2000,0.8610165
10,2000,2,2,30,0.0,0.5059,144,4.925409977280293,4.071236618309155,635,6.3370226624115835,4.999545545545546,2000,0.8615245
10,2000,2,2,31,0.0,0.502,144,4.925409977280293,4.071236618309155,629,6.33306513446373,5.0001361361361365,2000,0.861276
10,2000,2,2,32,0.0,0.5017,144,4.925409977280293,4.071236618309155,641,6.354268569423162,5.002416416416416,2000,0.8602280000000001
10,2000,2,2,33,0.0,0.49789999999999995,144,4.925409977280293,4.071236618309155,636,6.3390174294808626,5.000582582582583,2000,0.858538
10,2000,2,2,34,0.0,0.49979999999999997,144,4.925409977280293,4.071236618309155,641,6.3441283872859335,5.002134134134134,2000,0.8603685000000001
10,2000,2,2,35,0.0,0.49870000000000003,144,4.925409977280293,4.071236618309155,623,6.317292648347648,5.000998998998999,2000,0.8592549999999999
10,2000,2,2,36,0.0,0.4963,144,4.925409977280293,4.071236618309155,638,6.35047658648015,5.002112112112112,2000,0.861679
10,2000,2,2,37,0.0,0.49989999999999996,144,4.925409977280293,4.071236618309155,637,6.35186288084127,5.0004704704704706,2000,0.8605005000000001
10,2000,2,2,38,0.0,0.4983,144,4.925409977280293,4.071236618309155,647,6.3589778027170425,5.003129129129129,2000,0.8619759999999999
10,2000,2,2,39,0.0,0.5068,144,4.925409977280293,4.071236618309155,633,6.344973528437956,4.9978138138138135,2000,0.8638399999999999
10,2000,2,2,40,0.0,0.5049,144,4.925409977280293,4.071236618309155,635,6.353883764217481,4.997639639639639,2000,0.8636785
10,2000,2,2,41,0.0,0.49889999999999995,144,4.925409977280293,4.071236618309155,640,6.350972732557158,4.999817817817818,2000,0.860212
10,2000,2,2,42,0.0,0.5019,144,4.925409977280293,4.071236618309155,659,6.387548831091463,5.001491491491492,2000,0.8579425000000002
10,2000,2,2,43,0.0,0.5037999999999999,144,4.925409977280293,4.071236618309155,636,6.34260364998673,5.000232232232232,2000,0.8605444999999999
10,2000,2,2,44,0.0,0.5033,144,4.925409977280293,4.071236618309155,636,6.354407012361246,5.001071071071071,2000,0.86053
10,2000,2,2,45,0.0,0.5002000000000001,144,4.925409977280293,4.071236618309155,634,6.337293239016132,5.001697697697698,2000,0.8592265
10,2000,2,2,46,0.0,0.5064,144,4.925409977280293,4.071236618309155,637,6.35165232870434,4.998542542542543,2000,0.8621515
10,2000,2,2,47,0.0,0.5046,144,4.925409977280293,4.071236618309155,667,6.391515067103224,5.001205205205205,2000,0.8626794999999999
10,2000,2,2,48,0.0,0.49979999999999997,144,4.925409977280293,4.071236618309155,649,6.3677045884263945,4.997561561561562,2000,0.8597475
10,2000,2,2,49,0.0,0.49860000000000004,144,4.925409977280293,4.071236618309155,662,6.393066906469185,5.001213213213213,2000,0.8594645
10,2000,2,2,50,0.0,0.5029,144,4.925409977280293,4.071236618309155,640,6.349649350393461,4.999413413413413,2000,0.86227
10,2000,2,2,51,0.0,0.5058,144,4.925409977280293,4.071236618309155,646,6.363220924604972,4.999895895895896,2000,0.859838
10,2000,2,2,52,0.0,0.5067,144,4.925409977280293,4.071236618309155,651,6.369205111388647,5.002476476476477,2000,0.865444
10,2000,2,2,53,0.0,0.5047999999999999,144,4.925409977280293,4.071236618309155,645,6.361948858844984,4.9961161161161165,2000,0.8647225000000001
10,2000,2,2,54,0.0,0.5059,144,4.925409977280293,4.071236618309155,640,6.352148474781347,5.0003543543543545,2000,0.8623409999999999
10,2000,2,2,55,0.0,0.5035,144,4.925409977280293,4.071236618309155,646,6.36134137189665,5.001391391391391,2000,0.8627969999999999
10,2000,2,2,56,0.0,0.5025,144,4.925409977280293,4.071236618309155,644,6.3590199221193275,4.9987007007007005,2000,0.8595464999999999
10,2000,2,2,57,0.0,0.5009,144,4.925409977280293,4.071236618309155,638,6.350587927351477,4.9998458458458455,2000,0.8573945
10,2000,2,2,58,0.0,0.5045,144,4.925409977280293,4.071236618309155,633,6.340107947140657,5.000322322322322,2000,0.8608775000000001
10,2000,2,2,59,0.0,0.5013,144,4.925409977280293,4.071236618309155,649,6.363067464331361,4.999585585585586,2000,0.8630865
10,2000,2,2,60,0.0,0.5047,144,4.925409977280293,4.071236618309155,642,6.348924747114189,5.001595595595596,2000,0.8641040000000001
10,2000,2,2,61,0.0,0.5087,144,4.925409977280293,4.071236618309155,643,6.349604343261371,4.998940940940941,2000,0.8645309999999999
10,2000,2,2,62,0.0,0.49760000000000004,144,4.925409977280293,4.071236618309155,639,6.344651635429698,4.998950950950951,2000,0.8594135
10,2000,2,2,63,0.0,0.5013000000000001,144,4.925409977280293,4.071236618309155,647,6.365271797777746,5.001335335335336,2000,0.8574404999999999
10,2000,2,2,64,0.0,0.4962,144,4.925409977280293,4.071236618309155,640,6.3443389394228635,4.995031031031031,2000,0.856047
10,2000,2,2,65,0.0,0.5022,144,4.925409977280293,4.071236618309155,646,6.3606075716159545,4.995435435435436,2000,0.862493
10,2000,2,2,66,0.0,0.5019,144,4.925409977280293,4.071236618309155,638,6.352046330911444,4.9966106106106105,2000,0.8608274999999999
10,2000,2,2,67,0.0,0.5015,144,4.925409977280293,4.071236618309155,641,6.356108890459005,5.002904904904905,2000,0.86124
10,2000,2,2,68,0.0,0.49820000000000003,144,4.925409977280293,4.071236618309155,639,6.354746810434837,5.001485485485485,2000,0.8597229999999999
10,2000,2,2,69,0.0,0.5035,144,4.925409977280293,4.071236618309155,659,6.380704485820238,4.994824824824825,2000,0.8623019999999999
10,2000,2,2,70,0.0,0.495,144,4.925409977280293,4.071236618309155,633,6.3441104822206,4.998590590590591,2000,0.8563634999999999
10,2000,2,2,71,0.0,0.5027999999999999,144,4.925409977280293,4.071236618309155,650,6.366336199130608,4.998950950950951,2000,0.8618625
10,2000,2,2,72,0.0,0.5026,144,4.925409977280293,4.071236618309155,627,6.316505629693264,5.002338338338339,2000,0.8607215
10,2000,2,2,73,0.0,0.5002,144,4.925409977280293,4.071236618309155,657,6.378331719639208,5.0009289289289285,2000,0.8602315000000001
10,2000,2,2,74,0.0,0.4987,144,4.925409977280293,4.071236618309155,642,6.348106708028924,4.996734734734734,2000,0.8606214999999999
10,2000,2,2,75,0.0,0.5024,144,4.925409977280293,4.071236618309155,654,6.3761365831942465,5.000508508508508,2000,0.8617855
10,2000,2,2,76,0.0,0.5037,144,4.925409977280293,4.071236618309155,640,6.352001323779353,5.001779779779779,2000,0.862713
10,2000,2,2,77,0.0,0.5006,144,4.925409977280293,4.071236618309155,634,6.340745423885554,4.999519519519519,2000,0.85963
10,2000,2,2,78,0.0,0.5061,144,4.925409977280293,4.071236618309155,627,6.318260726164711,5.001231231231231,2000,0.862081
10,2000,2,2,79,0.0,0.5047999999999999,144,4.925409977280293,4.071236618309155,646,6.363674951279696,4.999995995995996,2000,0.8622175
10,2000,2,2,80,0.0,0.5054,144,4.925409977280293,4.071236618309155,650,6.365767943854754,4.999983983983984,2000,0.8624339999999999
10,2000,2,2,81,0.0,0.5126000000000001,144,4.925409977280293,4.071236618309155,663,6.394200529291091,4.997313313313313,2000,0.865091
10,2000,2,2,82,0.0,0.5017999999999999,144,4.925409977280293,4.071236618309155,648,6.368471311107951,5.001405405405405,2000,0.8604215
10,2000,2,2,83,0.0,0.5013,144,4.925409977280293,4.071236618309155,649,6.363310938869153,5.001055055055055,2000,0.860664
10,2000,2,2,84,0.0,0.49770000000000003,144,4.925409977280293,4.071236618309155,641,6.350178907808845,5.0013793793793795,2000,0.861202
10,2000,2,2,85,0.0,0.5001,144,4.925409977280293,4.071236618309155,635,6.339927384800289,5.002192192192192,2000,0.8586459999999999
10,2000,2,2,86,0.0,0.49820000000000003,144,4.925409977280293,4.071236618309155,634,6.3441104822206,4.999843843843844,2000,0.8599814999999998
10,2000,2,2,87,0.0,0.49660000000000004,144,4.925409977280293,4.071236618309155,619,6.324127796617448,5.001025025025025,2000,0.8570789999999999
10,2000,2,2,88,0.0,0.5041,144,4.925409977280293,4.071236618309155,634,6.339175679454261,4.999717717717718,2000,0.8626635
10,2000,2,2,89,0.0,0.49739999999999995,144,4.925409977280293,4.071236618309155,636,6.352951496531084,5.003623623623624,2000,0.8609155
10,2000,2,2,90,0.0,0.49910000000000004,144,4.925409977280293,4.071236618309155,623,6.3220861204461,5.001647647647648,2000,0.855567
10,2000,2,2,91,0.0,0.5032000000000001,144,4.925409977280293,4.071236618309155,640,6.349628557598323,5.002554554554554,2000,0.8620405000000001
10,2000,2,2,92,0.0,0.49620000000000003,144,4.925409977280293,4.071236618309155,640,6.349490114660239,5.000092092092092,2000,0.8589739999999999
10,2000,2,2,93,0.0,0.5044,144,4.925409977280293,4.071236618309155,644,6.358655909708785,5.001885885885886,2000,0.859146
10,2000,2,2,94,0.0,0.5004,144,4.925409977280293,4.071236618309155,657,6.381453303436462,5.001785785785786,2000,0.8603905
10,2000,2,2,95,0.0,0.4993,144,4.925409977280293,4.071236618309155,632,6.345881581787401,4.997671671671672,2000,0.857417
10,2000,2,2,96,0.0,0.5003,144,4.925409977280293,4.071236618309155,649,6.360382002143496,5.000174174174174,2000,0.858113
10,2000,2,2,97,0.0,0.5067999999999999,144,4.925409977280293,4.071236618309155,629,6.330674463217367,4.995455455455455,2000,0.8620795
10,2000,2,2,98,0.0,0.5081,144,4.925409977280293,4.071236618309155,632,6.348861834916766,5.001043043043043,2000,0.86303
10,2000,2,2,99,0.0,0.49860000000000004,144,4.925409977280293,4.071236618309155,651,6.36995392900487,5.000884884884885,2000,0.8562139999999999
10,2000,2,3,0,0.0,0.494,144,4.932667526733361,4.104375687843922,631,6.326670026167444,4.9996276276276275,2000,0.8569395
10,2000,2,3,1,0.0,0.4926,144,4.932667526733361,4.104375687843922,628,6.334126648086788,4.996024024024024,2000,0.855152
10,2000,2,3,2,0.0,0.49169999999999997,144,4.932667526733361,4.104375687843922,620,6.308331096164413,4.995577577577578,2000,0.8549194999999999
10,2000,2,3,3,0.0,0.4911,144,4.932667526733361,4.104375687843922,622,6.316994969676342,4.999933933933934,2000,0.855283
10,2000,2,3,4,0.0,0.4947,144,4.932667526733361,4.104375687843922,647,6.366543863537735,5.0021681681681684,2000,0.8549465
10,2000,2,3,5,0.0,0.5053,144,4.932667526733361,4.104375687843922,621,6.316131923458986,4.994796796796797,2000,0.8613925
10,2000,2,3,6,0.0,0.4898,144,4.932667526733361,4.104375687843922,602,6.279426578988021,4.993113113113113,2000,0.8545795
10,2000,2,3,7,0.0,0.5,144,4.932667526733361,4.104375687843922,640,6.349063190052274,4.998946946946947,2000,0.8589745000000001
10,2000,2,3,8,0.0,0.4947,144,4.932667526733361,4.104375687843922,636,6.340519854413095,5.003493493493494,2000,0.855701
10,2000,2,3,9,0.0,0.49960000000000004,144,4.932667526733361,4.104375687843922,631,6.332582103752271,4.999407407407407,2000,0.858737
10,2000,2,3,10,0.0,0.4957,144,4.932667526733361,4.104375687843922,644,6.354818919633683,5.0004704704704706,2000,0.8561235
10,2000,2,3,11,0.0,0.4993,144,4.932667526733361,4.104375687843922,639,6.3543648929589605,5.001507507507507,2000,0.858317
10,2000,2,3,12,0.0,0.5003,144,4.932667526733361,4.104375687843922,636,6.351225404096374,5.000838838838839,2000,0.859609
10,2000,2,3,13,0.0,0.5019,144,4.932667526733361,4.104375687843922,642,6.351637311368812,5.000562562562562,2000,0.860243
10,2000,2,3,14,0.0,0.49610000000000004,144,4.932667526733361,4.104375687843922,636,6.345923701189686,4.998332332332333,2000,0.8577140000000001
10,2000,2,3,15,0.0,0.5027,144,4.932667526733361,4.104375687843922,635,6.336264647793937,4.999317317317317,2000,0.8578644999999999
10,2000,2,3,16,0.0,0.5048,144,4.932667526733361,4.104375687843922,650,6.371427349900365,5.001093093093093,2000,0.859668
10,2000,2,3,17,0.0,0.4967,144,4.932667526733361,4.104375687843922,643,6.358244002436348,4.999105105105105,2000,0.8572624999999999
10,2000,2,3,18,0.0,0.49939999999999996,144,4.932667526733361,4.104375687843922,624,6.317692470888856,4.998518518518519,2000,0.859386
10,2000,2,3,19,0.0,0.4962,144,4.932667526733361,4.104375687843922,636,6.332896701729085,5.00201001001001,2000,0.8569635
10,2000,2,3,20,0.0,0.4997,144,4.932667526733361,4.104375687843922,623,6.318880297844274,5.0013393393393395,2000,0.858603
10,2000,2,3,21,0.0,0.4916,144,4.932667526733361,4.104375687843922,633,6.337945733096557,5.000472472472472,2000,0.8554069999999999
10,2000,2,3,22,0.0,0.4976999999999999,144,4.932667526733361,4.104375687843922,624,6.316898646140544,5.001199199199199,2000,0.8551365000000001
10,2000,2,3,23,0.0,0.4905,144,4.932667526733361,4.104375687843922,645,6.365175474241948,4.999373373373373,2000,0.8532390000000001
10,2000,2,3,24,0.0,0.49160000000000004,144,4.932667526733361,4.104375687843922,625,6.320056040068464,5.001421421421421,2000,0.8536170000000001
10,2000,2,3,25,0.0,0.4908,144,4.932667526733361,4.104375687843922,624,6.315740808981688,4.998750750750751,2000,0.8569135
10,2000,2,3,26,0.0,0.49410000000000004,144,4.932667526733361,4.104375687843922,626,6.329829322065345,4.999733733733733,2000,0.8554605
10,2000,2,3,27,0.0,0.5008,144,4.932667526733361,4.104375687843922,644,6.352464058517986,5.0018738738738735,2000,0.8606435
10,2000,2,3,28,0.0,0.49689999999999995,144,4.932667526733361,4.104375687843922,642,6.356614233537436,5.0024804804804806,2000,0.8554039999999999
10,2000,2,3,29,0.0,0.4952,144,4.932667526733361,4.104375687843922,647,6.363945527884244,5.002134134134134,2000,0.8532824999999999
10,2000,2,3,30,0.0,0.49260000000000004,144,4.932667526733361,4.104375687843922,624,6.326307915726882,5.000576576576576,2000,0.8550985
10,2000,2,3,31,0.0,0.4924,144,4.932667526733361,4.104375687843922,626,6.327814747960752,4.998598598598599,2000,0.8550525
10,2000,2,3,32,0.0,0.49339999999999995,144,4.932667526733361,4.104375687843922,638,6.34732790061614,4.993021021021021,2000,0.8557339999999999
10,2000,2,3,33,0.0,0.49629999999999996,144,4.932667526733361,4.104375687843922,621,6.315268877241632,5.000662662662663,2000,0.8590715
10,2000,2,3,34,0.0,0.494,144,4.932667526733361,4.104375687843922,628,6.332313429117702,4.9956876876876875,2000,0.859084
10,2000,2,3,35,0.0,0.49710000000000004,144,4.932667526733361,4.104375687843922,645,6.350353160877594,4.999649649649649,2000,0.8596995
10,2000,2,3,36,0.0,0.5016,144,4.932667526733361,4.104375687843922,656,6.37554411358144,5.002758758758759,2000,0.8593430000000001
10,2000,2,3,37,0.0,0.49389999999999995,144,4.932667526733361,4.104375687843922,638,6.349108197184363,5.002660660660661,2000,0.858198
10,2000,2,3,38,0.0,0.4958,144,4.932667526733361,4.104375687843922,627,6.328782825777816,4.99849049049049,2000,0.8573125
10,2000,2,3,39,0.0,0.497,144,4.932667526733361,4.104375687843922,637,6.346082936922907,4.997713713713714,2000,0.858422
10,2000,2,3,40,0.0,0.49560000000000004,144,4.932667526733361,4.104375687843922,635,6.351111175495242,4.99971971971972,2000,0.8564120000000001
10,2000,2,3,41,0.0,0.494,144,4.932667526733361,4.104375687843922,640,6.354085119352989,5.001997997997998,2000,0.8552265
10,2000,2,3,42,0.0,0.49570000000000003,144,4.932667526733361,4.104375687843922,630,6.329120721881426,5.000418418418419,2000,0.8573189999999999
10,2000,2,3,43,0.0,0.49119999999999997,144,4.932667526733361,4.104375687843922,649,6.3671992453479636,5.000032032032032,2000,0.8544045000000001
10,2000,2,3,44,0.0,0.49720000000000003,144,4.932667526733361,4.104375687843922,643,6.3588093699823975,4.997965965965966,2000,0.8584565
10,2000,2,3,45,0.0,0.4947,144,4.932667526733361,4.104375687843922,639,6.346239284926325,5.002336336336336,2000,0.856117
10,2000,2,3,46,0.0,0.4943,144,4.932667526733361,4.104375687843922,629,6.325174292904977,4.9984244244244245,2000,0.8520044999999999
10,2000,2,3,47,0.0,0.4973,144,4.932667526733361,4.104375687843922,643,6.352265591112284,4.998696696696697,2000,0.8558279999999999
10,2000,2,3,48,0.0,0.5005,144,4.932667526733361,4.104375687843922,629,6.323054198263163,5.003961961961962,2000,0.8592305
10,2000,2,3,49,0.0,0.49460000000000004,144,4.932667526733361,4.104375687843922,637,6.3479203702289455,5.001093093093093,2000,0.8550245
10,2000,2,3,50,0.0,0.5001,144,4.932667526733361,4.104375687843922,625,6.324831607101583,5.0011031031031035,2000,0.8581034999999999
10,2000,2,3,51,0.0,0.49439999999999995,144,4.932667526733361,4.104375687843922,637,6.345018535570045,4.999675675675675,2000,0.8541985
10,2000,2,3,52,0.0,0.49789999999999995,144,4.932667526733361,4.104375687843922,629,6.332087859645244,4.999397397397398,2000,0.859667
10,2000,2,3,53,0.0,0.4962,144,4.932667526733361,4.104375687843922,654,6.376632729271254,5.000952952952953,2000,0.8556400000000001
10,2000,2,3,54,0.0,0.49789999999999995,144,4.932667526733361,4.104375687843922,637,6.349884116867344,4.998556556556556,2000,0.8561835000000001
10,2000,2,3,55,0.0,0.5023,144,4.932667526733361,4.104375687843922,643,6.352515374921695,4.998848848848849,2000,0.8592059999999999
10,2000,2,3,56,0.0,0.4953,144,4.932667526733361,4.104375687843922,642,6.357738659357917,4.998212212212212,2000,0.8596735
10,2000,2,3,57,0.0,0.49839999999999995,144,4.932667526733361,4.104375687843922,625,6.320744833217069,5.001097097097097,2000,0.8572594999999998
10,2000,2,3,58,0.0,0.49739999999999995,144,4.932667526733361,4.104375687843922,646,6.357179601083486,5.003227227227227,2000,0.859103
10,2000,2,3,59,0.0,0.49710000000000004,144,4.932667526733361,4.104375687843922,626,6.325105071435935,4.999421421421421,2000,0.8572055000000001
10,2000,2,3,60,0.0,0.49979999999999997,144,4.932667526733361,4.104375687843922,648,6.361966763910318,4.999651651651652,2000,0.8582390000000001
10,2000,2,3,61,0.0,0.49010000000000004,144,4.932667526733361,4.104375687843922,623,6.316898646140544,4.996694694694694,2000,0.854875
10,2000,2,3,62,0.0,0.4961,144,4.932667526733361,4.104375687843922,647,6.3604241215457815,5.002184184184184,2000,0.8569929999999999
10,2000,2,3,63,0.0,0.4967,144,4.932667526733361,4.104375687843922,640,6.357155386746533,4.998300300300301,2000,0.8561789999999999
10,2000,2,3,64,0.0,0.4977,144,4.932667526733361,4.104375687843922,642,6.3591970629178824,5.002428428428429,2000,0.8590235
10,2000,2,3,65,0.0,0.4965,144,4.932667526733361,4.104375687843922,638,6.347764022225529,5.002564564564564,2000,0.856862
10,2000,2,3,66,0.0,0.49439999999999995,144,4.932667526733361,4.104375687843922,646,6.3620180803140265,5.001021021021021,2000,0.8561230000000001
10,2000,2,3,67,0.0,0.5002,144,4.932667526733361,4.104375687843922,647,6.366841542209039,5.001653653653654,2000,0.8560705000000001
10,2000,2,3,68,0.0,0.4923,144,4.932667526733361,4.104375687843922,638,6.335330478137559,4.999253253253253,2000,0.8533525
10,2000,2,3,69,0.0,0.5012,144,4.932667526733361,4.104375687843922,637,6.351880785906603,5.0018338338338335,2000,0.8593624999999999
10,2000,2,3,70,0.0,0.4995,144,4.932667526733361,4.104375687843922,617,6.316784417539411,4.997639639639639,2000,0.8608195
10,2000,2,3,71,0.0,0.493,144,4.932667526733361,4.104375687843922,622,6.313560689872254,5.000628628628629,2000,0.854982
10,2000,2,3,72,0.0,0.4965,144,4.932667526733361,4.104375687843922,640,6.348539941908509,4.998260260260261,2000,0.8577509999999999
10,2000,2,3,73,0.0,0.5033,144,4.932667526733361,4.104375687843922,639,6.350720061017942,5.000706706706707,2000,0.862229
10,2000,2,3,74,0.0,0.49610000000000004,144,4.932667526733361,4.104375687843922,644,6.35592544038883,4.999157157157157,2000,0.8582545
10,2000,2,3,75,0.0,0.4945,144,4.932667526733361,4.104375687843922,630,6.330448893744908,4.99998998998999,2000,0.8565340000000001
10,2000,2,3,76,0.0,0.496,144,4.932667526733361,4.104375687843922,644,6.35592544038883,5.001249249249249,2000,0.855212
10,2000,2,3,77,0.0,0.497,144,4.932667526733361,4.104375687843922,631,6.33640309073202,5.000148148148148,2000,0.855785
10,2000,2,3,78,0.0,0.49679999999999996,144,4.932667526733361,4.104375687843922,635,6.3443810588251495,5.001473473473474,2000,0.856953
10,2000,2,3,79,0.0,0.5025,144,4.932667526733361,4.104375687843922,634,6.333350728403809,4.999089089089089,2000,0.859097
10,2000,2,3,80,0.0,0.49810000000000004,144,4.932667526733361,4.104375687843922,638,6.343361664604377,5.002416416416416,2000,0.8565799999999999
10,2000,2,3,81,0.0,0.49689999999999995,144,4.932667526733361,4.104375687843922,643,6.359543170263093,5.002116116116116,2000,0.8559169999999999
10,2000,2,3,82,0.0,0.5015,144,4.932667526733361,4.104375687843922,627,6.324100694550692,5.001191191191191,2000,0.862183
10,2000,2,3,83,0.0,0.499,144,4.932667526733361,4.104375687843922,643,6.3511140632250465,5.000032032032032,2000,0.8566324999999999
10,2000,2,3,84,0.0,0.49839999999999995,144,4.932667526733361,4.104375687843922,650,6.363380160338195,5.001961961961962,2000,0.8571755
10,2000,2,3,85,0.0,0.4962,144,4.932667526733361,4.104375687843922,617,6.3061883067574795,5.001617617617618,2000,0.8585934999999999
10,2000,2,3,86,0.0,0.4978,144,4.932667526733361,4.104375687843922,636,6.349342963658246,4.999771771771772,2000,0.857989
10,2000,2,3,87,0.0,0.4982,144,4.932667526733361,4.104375687843922,643,6.3508764090213585,4.998706706706707,2000,0.8591235
10,2000,2,3,88,0.0,0.497,144,4.932667526733361,4.104375687843922,626,6.3155394538461795,5.003203203203203,2000,0.857998
10,2000,2,3,89,0.0,0.4907,144,4.932667526733361,4.104375687843922,644,6.355315065710691,4.996126126126126,2000,0.856874
10,2000,2,3,90,0.0,0.49339999999999995,144,4.932667526733361,4.104375687843922,639,6.345863676722067,4.998434434434435,2000,0.8561685
10,2000,2,3,91,0.0,0.5012,144,4.932667526733361,4.104375687843922,626,6.320395838142055,4.9991911911911915,2000,0.861945
10,2000,2,3,92,0.0,0.4918,144,4.932667526733361,4.104375687843922,640,6.350196812874177,5.000252252252253,2000,0.8573685000000001
10,2000,2,3,93,0.0,0.5021,144,4.932667526733361,4.104375687843922,629,6.333657604076538,5.002676676676677,2000,0.8596295
10,2000,2,3,94,0.0,0.48760000000000003,144,4.932667526733361,4.104375687843922,636,6.34022217574179,4.998434434434435,2000,0.8506095
10,2000,2,3,95,0.0,0.4895,144,4.932667526733361,4.104375687843922,632,6.336081197723763,4.996398398398399,2000,0.8525775
10,2000,2,3,96,0.0,0.49510000000000004,144,4.932667526733361,4.104375687843922,630,6.3349296698365265,4.999641641641642,2000,0.8584215000000001
10,2000,2,3,97,0.0,0.4955,144,4.932667526733361,4.104375687843922,634,6.33778748312316,4.999925925925926,2000,0.8559884999999999
10,2000,2,3,98,0.0,0.4978,144,4.932667526733361,4.104375687843922,641,6.3457581561848455,4.99668068068068,2000,0.8556909999999999
10,2000,2,3,99,0.0,0.49639999999999995,144,4.932667526733361,4.104375687843922,648,6.366772320739997,5.001365365365365,2000,0.8569479999999998
10,2000,3,1,0,0.0,0.5004,492,6.092569970349677,4.78816208104052,628,6.326202884127174,4.999403403403403,2000,0.509357
10,2000,3,1,1,0.0,0.49939999999999996,492,6.092569970349677,4.78816208104052,643,6.354906046168058,4.998426426426426,2000,0.5074935
10,2000,3,1,2,0.0,0.5,492,6.092569970349677,4.78816208104052,635,6.34415548935269,5.001373373373373,2000,0.5092245000000001
10,2000,3,1,3,0.0,0.5011,492,6.092569970349677,4.78816208104052,628,6.325469083846478,4.9975155155155155,2000,0.5112695
10,2000,3,1,4,0.0,0.4985,492,6.092569970349677,4.78816208104052,637,6.3470844260783466,5.0025605605605605,2000,0.5073799999999999
10,2000,3,1,5,0.0,0.4992,492,6.092569970349677,4.78816208104052,641,6.3508342896190735,5.003075075075075,2000,0.509845
10,2000,3,1,6,0.0,0.49939999999999996,492,6.092569970349677,4.78816208104052,648,6.36195174657479,4.999055055055055,2000,0.5092530000000001
10,2000,3,1,7,0.0,0.49679999999999996,492,6.092569970349677,4.78816208104052,633,6.333492059071697,5.0007687687687685,2000,0.5062965
10,2000,3,1,8,0.0,0.5048,492,6.092569970349677,4.78816208104052,637,6.351495980700923,4.998034034034034,2000,0.511364
10,2000,3,1,9,0.0,0.499,492,6.092569970349677,4.78816208104052,644,6.345743138849317,5.00180980980981,2000,0.5093825000000001
10,2000,3,1,10,0.0,0.5032,492,6.092569970349677,4.78816208104052,640,6.343677248341015,4.996516516516516,2000,0.5094315
10,2000,3,1,11,0.0,0.4965,492,6.092569970349677,4.78816208104052,640,6.360406216480449,5.002696696696697,2000,0.5063190000000001
10,2000,3,1,12,0.0,0.49889999999999995,492,6.092569970349677,4.78816208104052,636,6.3441104822206,5.000626626626627,2000,0.5083814999999999
10,2000,3,1,13,0.0,0.493,492,6.092569970349677,4.78816208104052,634,6.333798934744426,5.000396396396396,2000,0.5075995
10,2000,3,1,14,0.0,0.49360000000000004,492,6.092569970349677,4.78816208104052,651,6.370068157606002,5.002826826826827,2000,0.504447
10,2000,3,1,15,0.0,0.4943,492,6.092569970349677,4.78816208104052,645,6.3558112117876995,5.001951951951952,2000,0.5052585
10,2000,3,1,16,0.0,0.49460000000000004,492,6.092569970349677,4.78816208104052,630,6.338905102849711,4.998982982982983,2000,0.505652
10,2000,3,1,17,0.0,0.4986,492,6.092569970349677,4.78816208104052,644,6.359997196937815,5.001365365365365,2000,0.5088235
10,2000,3,1,18,0.0,0.5015,492,6.092569970349677,4.78816208104052,649,6.361488522898643,5.000122122122122,2000,0.5084775
10,2000,3,1,19,0.0,0.5002000000000001,492,6.092569970349677,4.78816208104052,642,6.349177418653405,5.001049049049049,2000,0.5091435
10,2000,3,1,20,0.0,0.488,492,6.092569970349677,4.78816208104052,639,6.348314372436049,4.998566566566566,2000,0.503416
